id;idRun;date;price;priceCouverture;sansRisque;risque
24;1;2006-03-06;1,1378375260197939;1,024533072389775;0,96971668769753561;5,4816384692239373E-2
25;1;2006-03-07;1,1389321267300507;1,0262650133852258;0,98528248910105631;4,0982524284169375E-2
26;1;2006-03-08;1,1389157842284072;1,0266581019807324;0,94393629426862924;8,2721807712103232E-2
27;1;2006-03-09;1,1411244881841187;1,02859128487703;1,0014431967175312;2,7148088159498762E-2
28;1;2006-03-10;1,1422222509548983;1,029351064347876;1,0021768597034644;2,7174204644411559E-2
29;1;2006-03-13;1,1433210697744309;1,0303347147809241;1,0303347147809241;0
30;1;2006-03-14;1,1444209456586518;1,0313258976913224;1,0313258976913224;0
31;1;2006-03-15;1,1455218796244426;1,0323180341205607;1,0323180341205607;0
32;1;2006-03-16;1,1466238726896885;1,0333111249859246;1,0333111249859246;0
33;1;2006-03-17;1,1477269258732437;1,0343051712055829;1,0343051712055829;0
34;1;2006-03-20;1,148831040194938;1,035300173698587;1,035300173698587;0
35;1;2006-03-21;1,1499362166755949;1,0362961333848728;1,0362961333848728;0
36;1;2006-03-22;1,1510424563369992;1,0372930511852609;1,0372930511852609;0
37;1;2006-03-23;1,1521497602019499;1,0382909280214583;1,0382909280214583;0
38;1;2006-03-24;1,153258129294191;1,0392897648160579;1,0392897648160579;0
39;1;2006-03-27;1,1543675646384914;1,0402895624925408;1,0402895624925408;0
40;1;2006-03-28;1,1554780672605747;1,041290321975276;1,041290321975276;0
41;1;2006-03-29;1,1565896381871681;1,0422920441895223;1,0422920441895223;0
42;1;2006-03-30;1,1577022784459785;1,0432947300614279;1,0432947300614279;0
43;1;2006-03-31;1,1588159890657019;1,0442983805180326;1,0442983805180326;0
44;1;2006-04-03;1,1599307710760351;1,0453029964872678;1,0453029964872678;0
45;1;2006-04-04;1,1610466255076519;1,0463085788979571;1,0463085788979571;0
46;1;2006-04-05;1,1621635533922197;1,0473151286798186;1,0473151286798186;0
47;1;2006-04-06;1,1632815557624097;1,0483226467634637;1,0483226467634637;0
48;1;2006-04-07;1,164400633651866;1,0493311340803997;1,0493311340803997;0
49;1;2006-04-10;1,1655207880952501;1,0503405915630302;1,0503405915630302;0
50;1;2006-04-11;1,1666420201282042;1,0513510201446552;1,0513510201446552;0
51;1;2006-04-12;1,167764330787364;1,0523624207594728;1,0523624207594728;0
52;1;2006-04-13;1,1688877211103792;1,0533747943425797;1,0391229626294292;1,4251831713150531E-2
53;1;2006-04-18;1,169441570456359;1,0545878662413084;1,0403223242533963;1,4265541987911969E-2
54;1;2006-04-19;1,1711377449035043;1,0557078027405948;1,0557078027405948;0
55;1;2006-04-20;1,1722643804538933;1,0567233945841379;1,0567233945841379;0
56;1;2006-04-21;1,173392099828678;1,0577399634279361;1,0577399634279361;0
57;1;2006-04-24;1,1745209040705058;1,0587575102118645;1,0587575102118645;0
58;1;2006-04-25;1,1756507942230174;1,0597760358767025;1,0597760358767025;0
59;1;2006-04-26;1,1767817713308555;1,0607955413641346;1,0607955413641346;0
60;1;2006-04-27;1,1779138364396819;1,0618160276167505;1,0618160276167505;0
61;1;2006-04-28;1,1790469905961385;1,0628374955780475;1,0628374955780475;0
62;1;2006-05-02;1,1801812348479077;1,0638599461924301;1,0494704166881825;1,4389529504247656E-2
63;1;2006-05-03;1,1813165702436519;1,0650221466912921;1,0650221466912921;0
64;1;2006-05-04;1,1824529978330534;1,0660466989419854;1,0660466989419854;0
65;1;2006-05-05;1,1835905186668052;1,0670722368128536;1,0670722368128536;0
66;1;2006-05-08;1,1847291337966093;1,068098761252064;1,068098761252064;0
67;1;2006-05-09;1,1858688442751799;1,0691262732086964;1,0691262732086964;0
68;1;2006-05-10;1,1870096511562449;1,0701547736327433;1,0701547736327433;0
69;1;2006-05-11;1,1881515554945394;1,0711842634751112;1,0711842634751112;0
70;1;2006-05-12;1,1892945583458212;1,0722147436876215;1,0722147436876215;0
71;1;2006-05-15;1,1904386607668587;1,0732462152230111;1,0732462152230111;0
72;1;2006-05-16;1,1915838638154421;1,0742786790349337;1,0306930059394772;4,3585673095456468E-2
73;1;2006-05-17;1,1927301685503806;1,0748283971136843;0,97373990558781653;0,10108849152586763
74;1;2006-05-18;1,1837300644699911;1,0735541934481856;0,4628351996055135;0,61071899384267203
75;1;2006-05-19;1,1285190603802466;1,0615257450800404;-0,69197508593454926;1,7535008310145896
76;1;2006-05-22;1,0360169664794372;0,96422641977793555;-0,85712997047466266;1,8213563902525982
77;1;2006-05-23;1,0343769510539824;0,98026346892873328;-0,62006012789779263;1,6003235968265259
78;1;2006-05-24;1,0458522489687219;0,96904196194550107;-0,435062669010162;1,4041046309556631
79;1;2006-05-25;1,0782850741350931;1,0033554222987016;-0,55374708399624439;1,557102506294946
80;1;2006-05-26;1,1109657249618667;1,0329506706905056;-0,55843451642659447;1,5913851871171001
81;1;2006-05-29;1,1826817843078319;1,1086298030919643;-0,40308311002245412;1,5117129131144185
82;1;2006-05-30;1,1120842274264353;1,0598545082271471;-0,78121802562824971;1,8410725338553968
83;1;2006-05-31;1,1432750408673444;1,0840492362396259;-0,82963646580293049;1,9136857020425564
84;1;2006-06-01;1,1895682683101236;1,1358557954159818;-1,6289719055397889E-3;1,1374847673215216
85;1;2006-06-02;1,180241001082591;1,135340670897619;-0,16802058310549284;1,3033612540031119
86;1;2006-06-05;1,1497827110902976;1,1155562974615492;-1,0995595960454685;2,2151158935070177
87;1;2006-06-06;1,0956160471939669;1,0488591824186853;-0,56014590329073233;1,6090050857094176
88;1;2006-06-07;1,0906558265483706;1,0353359028149065;-0,81421808355890124;1,8495539863738077
89;1;2006-06-08;1,014550476151215;0,96084550471093211;-0,97183607220464219;1,9326815769155743
90;1;2006-06-09;1,0561755692602681;1,0018853140794881;-0,9189685394349989;1,920853853514487
91;1;2006-06-12;1,0020782261797596;0,95416023259530491;-0,88821647852006258;1,8423767111153675
92;1;2006-06-13;0,97650308461437718;0,93003606315988607;-0,60592731251722265;1,5359633756771087
93;1;2006-06-14;0,98973064240889597;0,93278815961464145;-0,78537355338006987;1,7181617129947113
94;1;2006-06-15;1,0732311179841529;1,0153146626191834;-0,80464585839717162;1,819960521016355
95;1;2006-06-16;1,0339428798510051;0,98964877524685413;-0,81167077959789236;1,8013195548447465
96;1;2006-06-19;1,0622311363349635;1,0221936676622816;-1,0396005215792226;2,0617941892415041
97;1;2006-06-20;1,0390646735715101;1,0325657847361813;-1,0761756670334695;2,1087414517696508
98;1;2006-06-21;1,0828945453068446;1,0721938885539859;-0,76022570210166718;1,8324195906556531
99;1;2006-06-22;1,1023818932544878;1,0695613230560612;-0,5308486052762027;1,6004099283322639
100;1;2006-06-23;1,0933616631007481;1,0679283481260695;-1,1134246059991271;2,1813529541251966
101;1;2006-06-26;1,0426821329191893;1,0356747133273589;-0,81948612952366062;1,8551608428510196
102;1;2006-06-27;1,0378213308751847;1,0110425344109759;-0,66921905303232543;1,6802615874433013
103;1;2006-06-28;0,99337799344531552;0,98751614310846536;-0,68726293918174597;1,6747790822902113
104;1;2006-06-29;1,0320802931493001;1,0263156758475005;-0,85694866152821181;1,8832643373757123
105;1;2006-06-30;1,0444090539025161;1,0312898960688239;-0,45280033836534139;1,4840902344341653
106;1;2006-07-03;1,0015038350282748;1,0000088937887874;-0,61035670791088714;1,6103656016996746
107;1;2006-07-04;0,9757923080862444;0,96439520657118383;-0,48317240382214521;1,447567610393329
108;1;2006-07-05;0,94911736720535955;0,92563304868134288;0,17938676705016321;0,74624628163117968
109;1;2006-07-06;0,95098412028749979;0,92551601250139759;0,18519244318622607;0,74032356931517151
110;1;2006-07-07;0,9900087754754664;0,94983153221669414;-0,47342749992099908;1,4232590321376932
111;1;2006-07-10;0,99774132501220703;0,94471882855453559;-0,6217101513327945;1,5664289798873301
112;1;2006-07-11;0,96793340421818774;0,91805221677913296;-0,27787062552654063;1,1959228423056736
113;1;2006-07-12;1,0559184074823988;0,97844913423885771;-0,69459630899239899;1,6730454432312567
114;1;2006-07-13;1,1692908307477188;1,1247183878592339;0,45135348188872682;0,67336490597050713
115;1;2006-07-14;1,1237248918704008;1,1010939838875218;-1,0582923404510285;2,1593863243385503
116;1;2006-07-17;1,1063662701467181;1,0823676759661898;-1,122705928224331;2,2050736041905208
117;1;2006-07-18;1,0972167106801873;1,0797244273549018;-1,2434480499638334;2,3231724773187352
118;1;2006-07-19;1,1611086332378213;1,1547005927299605;-0,13341421271737941;1,2881148054473399
119;1;2006-07-20;1,174316790208757;1,1747903261605195;0,15155599488566041;1,0232343312748591
120;1;2006-07-21;1,1514601769234449;1,157236308039554;-0,3311623782123807;1,4883986862519347
121;1;2006-07-24;1,155584914048273;1,1602540392170964;-0,57538131612730936;1,7356353553444057
122;1;2006-07-25;1,1227232315792475;1,1456592674341584;-1,2926888764793818;2,4383481439135402
123;1;2006-07-26;1,1836348429256276;1,2310778682193717;0,56030175513575919;0,67077611308361251
124;1;2006-07-27;1,1145234924702596;1,2232773595019764;-1,3425499359675312;2,5658272954695076
125;1;2006-07-28;1,0504096765434108;1,1525891927921244;-1,0157610875568799;2,1683502803490042
126;1;2006-07-31;1,0548570404061031;1,1433869773420118;-0,58980177187162885;1,7331887492136406
127;1;2006-08-01;1,0079229584054641;1,1179696037816123;-0,54271680208374251;1,6606864058653548
128;1;2006-08-02;1,0037327369446569;1,1081835360912815;-0,45297571932793645;1,561159255419218
129;1;2006-08-03;0,99304644296539013;1,1027407526561037;-0,52847520750302102;1,6312159601591247
130;1;2006-08-04;1,0112160757983752;1,1068474106560127;-0,65322813359631282;1,7600755442523255
131;1;2006-08-07;0,9720145972399068;1,0643944055667933;-0,26866330066676358;1,3330577062335569
132;1;2006-08-08;0,95254949261369337;1,0446946286237235;0,27345219816338751;0,77124243046033603
133;1;2006-08-09;0,94229501777500613;1,0385604977246741;0,45929527277554055;0,57926522494913357
134;1;2006-08-10;0,94370928242405583;1,0365551928958046;0,48871568287125977;0,54783951002454478
135;1;2006-08-11;0,95358209193315291;1,036513996160825;0,16938688721478184;0,86712710894604306
136;1;2006-08-14;0,94284195376006064;1,0406948182987912;0,34175302519773232;0,69894179310105897
137;1;2006-08-15;0,94490931467610051;1,0414794667848757;0,30516015972913063;0,736319307055745
138;1;2006-08-16;0,96265602781210347;1,0497918465997964;0,14219419376888043;0,90759765283091598
139;1;2006-08-17;0,96383244054725159;1,0553505562132117;0,04269497668749922;1,0126555795257124
140;1;2006-08-18;0,97196068776403843;1,0589366071893409;-0,3840451119290893;1,4429817191184302
141;1;2006-08-21;0,95707069599583661;1,0516028024210526;0,20634580345511289;0,84525699896593975
142;1;2006-08-22;0,97609464132580148;1,0557529758359272;0,19542960129954801;0,86032337453637919
143;1;2006-08-23;0,96881937175638311;1,0587095712293917;3,7693556187077482E-2;1,0210160150423142
144;1;2006-08-24;0,99305477199555625;1,0740321017742263;-0,41716191953313198;1,4911940213073582
145;1;2006-08-25;0,99822119016056998;1,0865775966867499;-0,69517492528184155;1,7817525219685915
146;1;2006-08-28;1,0244430574752819;1,1097390543045209;-1,2298571346235343;2,3395961889280552
147;1;2006-08-29;1,0222325584356149;1,1211937380521988;-0,83678637838638315;1,9579801164385819
148;1;2006-08-30;1,0359973308333996;1,1300249267228897;-1,381813528843058;2,5118384555659476
149;1;2006-08-31;1,0150823683406907;1,1157491871369269;-0,8292523386809818;1,9450015258179087
150;1;2006-09-01;1,027673623084209;1,1247204659284491;-0,9035297480772555;2,0282502140057046
151;1;2006-09-04;1,06403595304485;1,1587394579649273;-0,74428552587689811;1,9030249838418254
152;1;2006-09-05;1,0631010552149887;1,1591769764267312;-1,0612083305400637;2,2203853069667949
153;1;2006-09-06;1,0332334373044789;1,1223900089608434;-1,013606405922832;2,1359964148836754
154;1;2006-09-07;1,0302042868215664;1,1103923106101541;-1,292419945099327;2,4028122557094811
155;1;2006-09-08;1,025144800038164;1,1229845226503214;-0,98603676640706661;2,1090212890573881
156;1;2006-09-11;1,0207216248182696;1,1160485533393851;-0,96921602172200094;2,0852645750613861
157;1;2006-09-12;1,0832163385546902;1,1634209614861373;-1,5522115982130833;2,7156325596992206
158;1;2006-09-13;1,1262051350090312;1,1939547955423513;-1,584558007785521;2,7785128033278723
159;1;2006-09-14;1,1263755155582811;1,2113641968632418;-0,68135025874177568;1,8927144556050175
160;1;2006-09-15;1,1363169648025442;1,224826643580289;-0,57005161690177264;1,7948782604820617
161;1;2006-09-18;1,1535446657126387;1,2393391693650584;-0,17600815306140882;1,4153473224264672
162;1;2006-09-19;1,1362291026106777;1,2281650655241723;-1,1016321718827011;2,3297972374068734
163;1;2006-09-20;1,1501129115196913;1,2520959501313551;-7,7603449555486037E-2;1,3296993996868411
164;1;2006-09-21;1,1596074854961076;1,2663415299692595;3,8309832418393475E-2;1,2280316975508661
165;1;2006-09-22;1,1443702763527481;1,2434131451070356;-0,68055594397559971;1,9239690890826353
166;1;2006-09-25;1,068395844552664;1,1991981550362574;-1,4697077815932691;2,6689059366295265
167;1;2006-09-26;1,1311366512061769;1,2620292066368521;-1,3474488606304766;2,6094780672673288
168;1;2006-09-27;1,1570087401757601;1,3222373746201552;-0,31625717204681258;1,6384945466669678
169;1;2006-09-28;1,1817286434227188;1,3690645884885915;0,83228400503405853;0,53678058345453306
170;1;2006-09-29;1,1847291337966093;1,3738823884125693;1,1270572098086622;0,24682517860390707
171;1;2006-10-02;1,1840615137301824;1,3756867315946077;1,1326653957046422;0,24302133588996561
172;1;2006-10-03;1,1751544009510788;1,3752826914757748;0,72950799280841161;0,64577469866736326
173;1;2006-10-04;1,1810710416373498;1,3721471913741849;0,67169890518399655;0,70044828619018851
174;1;2006-10-05;1,1892945583458212;1,3927248575486024;1,1007249452792565;0,29199991226934602
175;1;2006-10-06;1,1904386607668587;1,4035909066016112;1,4035909066016112;0
176;1;2006-10-09;1,1915838638154421;1,4049411622999355;1,4049411622999355;0
177;1;2006-10-10;1,1927301685503806;1,4062927169454402;1,4062927169454402;0
178;1;2006-10-11;1,1938775760314835;1,4076455717877139;1,4076455717877139;0
179;1;2006-10-12;1,1950260873196072;1,408999728077547;1,408999728077547;0
180;1;2006-10-13;1,1961757034766114;1,4103551870669333;1,4103551870669333;0
181;1;2006-10-16;1,1973264255653759;1,4117119500090707;1,4117119500090707;0
182;1;2006-10-17;1,1984782546498129;1,4130700181583631;1,4130700181583631;0
183;1;2006-10-18;1,1996311917948501;1,4144293927704208;1,4144293927704208;0
184;1;2006-10-19;1,2007852380664443;1,4157900751020622;1,4157900751020622;0
185;1;2006-10-20;1,2019403945315761;1,4171520664113149;1,4171520664113149;0
186;1;2006-10-23;1,2030966622582575;1,4185153679574163;1,4185153679574163;0
187;1;2006-10-24;1,2042540423155119;1,4198799810008154;1,4198799810008154;0
188;1;2006-10-25;1,2054125357734158;1,4212459068031738;1,4212459068031738;0
189;1;2006-10-26;1,2065721437030523;1,4226131466273668;1,4226131466273668;0
190;1;2006-10-27;1,2077328671765448;1,4239817017374845;1,4239817017374845;0
191;1;2006-10-30;1,2088947072670491;1,4253515733988333;1,4253515733988333;0
192;1;2006-10-31;1,2100576650487513;1,4267227628779366;1,4267227628779366;0
193;1;2006-11-01;1,2112217415968731;1,4280952714425361;1,4280952714425361;0
194;1;2006-11-02;1,2123869379876708;1,4294691003615934;1,4294691003615934;0
195;1;2006-11-03;1,2135532552984254;1,4308442509052905;1,4308442509052905;0
196;1;2006-11-06;1,214720694607476;1,4322207243450316;1,4322207243450316;0
197;1;2006-11-07;1,2158892569941735;1,4335985219534437;1,4335985219534437;0
198;1;2006-11-08;1,2170589435389265;1,4349776450043785;1,4349776450043785;0
199;1;2006-11-09;1,2182297553231678;1,4363580947729127;1,4363580947729127;0
200;1;2006-11-10;1,2194016934293905;1,4377398725353498;1,4377398725353498;0
201;1;2006-11-13;1,220574758941112;1,4391229795692213;1,4391229795692213;0
202;1;2006-11-14;1,2217489529428995;1,4405074171532872;1,4405074171532872;0
203;1;2006-11-15;1,2229242765203565;1,4418931865675384;1,4418931865675384;0
204;1;2006-11-16;1,2241007307601386;1,4432802890931964;1,4432802890931964;0
205;1;2006-11-17;1,2252783167499388;1,4446687260127156;1,4446687260127156;0
206;1;2006-11-20;1,226457035578516;1,446058498609784;1,446058498609784;0
207;1;2006-11-21;1,2276368883356488;1,4474496081693247;1,4474496081693247;0
208;1;2006-11-22;1,2288178761121771;1,4488420559774968;1,4488420559774968;0
209;1;2006-11-23;1,2300000000000011;1,4502358433216966;1,4502358433216966;0
210;2;2006-02-02;1,1140206830956216;1;1;0
211;2;2006-02-03;1,1150923719818442;1,0009620008878466;1,0009620008878466;0
212;2;2006-02-06;1,1161650918337207;1,0019249272214015;1,0019249272214015;0
213;2;2006-02-07;1,1172388436430478;1,002888779890944;1,002888779890944;0
214;2;2006-02-08;1,1177682204101123;1,0038535597876106;0,99088335651799175;1,2970203269618785E-2
215;2;2006-02-09;1,1188435144305524;1,005162266749744;0,99151394986394736;1,3648316885796598E-2
216;2;2006-02-10;1,1204663007479463;1,0056897441412374;0,97903312759551941;0,02665661654571783
217;2;2006-02-13;1,121544190324069;1,0075973943059287;1,0075973943059287;0
218;2;2006-02-14;1,1226231168309193;1,0085667038938428;1,0085667038938428;0
219;2;2006-02-15;1,1237030812660285;1,0095369459584411;1,0095369459584411;0
220;2;2006-02-16;1,1236869572854844;1,010508121396767;0,94193766249709299;6,8570458899674114E-2
221;2;2006-02-17;1,125317036525991;1,0130465932532042;0,98559202375639787;2,7454569496806251E-2
222;2;2006-02-20;1,1269492121305802;1,0143397645228089;1,0143397645228089;0
223;2;2006-02-21;1,1269598726230927;1,015315560276858;0,95832481210788945;5,6990748168968514E-2
224;2;2006-02-22;1,1291185073461483;1,0168913018651153;0,98935742216003231;2,7533879705083138E-2
225;2;2006-02-23;1,1302047203526968;1,0183601312957222;1,0045799476348196;1,3780183660902667E-2
226;2;2006-02-24;1,1312919782971269;1,0193998117109824;0,99248564530849193;0,02691416640249045
227;2;2006-02-27;1,1323802821846594;1,0204477652957857;1,0066410557842382;1,3806709511547442E-2
228;2;2006-02-28;1,1334696330215044;1,0214637926977519;1,0214637926977519;0
229;2;2006-03-01;1,1345600318148152;1,0224464417732302;1,0224464417732302;0
230;2;2006-03-02;1,1356514795727397;1,0234300361579916;1,0234300361579916;0
231;2;2006-03-03;1,1367439773043733;1,0244145767614243;1,010554662269304;1,3859914492120371E-2
232;2;2006-03-06;1,1378375260197939;1,0254476084138213;1,0115743606716541;0,01387324774216725
233;2;2006-03-07;1,1383766629772982;1,0266229777835103;0,99952704731815345;2,7095930465356799E-2
234;2;2006-03-08;1,1400277804471588;1,0272886477495333;1,0133886950151378;1,3899952734395427E-2
235;2;2006-03-09;1,1411244881841187;1,0284977528175205;1,0145844283162537;0,01391332450126692
236;2;2006-03-10;1,1416651825896267;1,0293694344595263;1,0015160161959462;2,7853418263580121E-2
237;2;2006-03-13;1,1433210697744309;1,0303529379438139;1,0164128313054743;1,3940106638339557E-2
238;2;2006-03-14;1,1444209456586518;1,0316565483484956;1,0316565483484956;0
239;2;2006-03-15;1,1455218796244426;1,0326490028639597;1,0326490028639597;0
240;2;2006-03-16;1,1466238726896885;1,0336424121215486;1,0336424121215486;0
241;2;2006-03-17;1,1477269258732437;1,0346367770397253;1,0346367770397253;0
242;2;2006-03-20;1,148831040194938;1,0356320985378362;1,0356320985378362;0
243;2;2006-03-21;1,1499362166755949;1,036628377536112;1,036628377536112;0
244;2;2006-03-22;1,1510424563369992;1,0376256149556689;1,0376256149556689;0
245;2;2006-03-23;1,1521497602019499;1,0386238117185085;1,0386238117185085;0
246;2;2006-03-24;1,153258129294191;1,0396229687475202;1,0396229687475202;0
247;2;2006-03-27;1,1543675646384914;1,040623086966481;1,040623086966481;0
248;2;2006-03-28;1,1554780672605747;1,0416241673000564;1,0416241673000564;0
249;2;2006-03-29;1,1565896381871681;1,0426262106738016;1,0426262106738016;0
250;2;2006-03-30;1,1577022784459785;1,043629218014162;1,043629218014162;0
251;2;2006-03-31;1,1588159890657019;1,0446331902484742;1,0446331902484742;0
252;2;2006-04-03;1,1599307710760351;1,0456381283049674;1,0456381283049674;0
253;2;2006-04-04;1,1610466255076519;1,0466440331127631;1,0466440331127631;0
254;2;2006-04-05;1,1621635533922197;1,047650905601877;1,047650905601877;0
255;2;2006-04-06;1,1632815557624097;1,0486587467032193;1,0486587467032193;0
256;2;2006-04-07;1,164400633651866;1,0496675573485958;1,0496675573485958;0
257;2;2006-04-10;1,1655207880952501;1,0506773384707089;1,0506773384707089;0
258;2;2006-04-11;1,1666420201282042;1,0516880910031581;1,0516880910031581;0
259;2;2006-04-12;1,167764330787364;1,0526998158804408;1,0384616812654313;1,4238134615009612E-2
260;2;2006-04-13;1,1688877211103792;1,053583091826628;1,0393312601134774;1,4251831713150531E-2
261;2;2006-04-18;1,1700121921358753;1,0547963641077212;1,0547963641077212;0
262;2;2006-04-19;1,1711377449035043;1,0558110791464901;1,0558110791464901;0
263;2;2006-04-20;1,1722643804538933;1,0568267703420273;1,0568267703420273;0
264;2;2006-04-21;1,173392099828678;1,0578434386333964;1,0578434386333964;0
265;2;2006-04-24;1,1745209040705058;1,0588610849605644;1,0588610849605644;0
266;2;2006-04-25;1,1756507942230174;1,0598797102644026;1,0598797102644026;0
267;2;2006-04-26;1,1767817713308555;1,0608993154866875;1,0608993154866875;0
268;2;2006-04-27;1,1779138364396819;1,0619199015701015;1,0619199015701015;0
269;2;2006-04-28;1,1790469905961385;1,062941469458234;1,062941469458234;0
270;2;2006-05-02;1,1801812348479077;1,0639640200955818;1,0639640200955818;0
271;2;2006-05-03;1,1813165702436519;1,0649875544275507;1,0649875544275507;0
272;2;2006-05-04;1,1824529978330534;1,0660120734004555;1,0660120734004555;0
273;2;2006-05-05;1,1835905186668052;1,0670375779615218;1,0670375779615218;0
274;2;2006-05-08;1,1847291337966093;1,0680640690588865;1,0680640690588865;0
275;2;2006-05-09;1,1858688442751799;1,0690915476415983;1,0690915476415983;0
276;2;2006-05-10;1,1870096511562449;1,0701200146596188;1,0701200146596188;0
277;2;2006-05-11;1,1881515554945394;1,0711494710638239;1,0711494710638239;0
278;2;2006-05-12;1,1892945583458212;1,0721799178060036;1,0721799178060036;0
279;2;2006-05-15;1,1904386607668587;1,0732113558388643;1,0732113558388643;0
280;2;2006-05-16;1,1915838638154421;1,0742437861160283;1,0597152284175428;1,4528557698485489E-2
281;2;2006-05-17;1,1915667658156692;1,0749557073073719;0,96874519397022874;0,10621051333714318
282;2;2006-05-18;1,1869472388611018;1,0734721806623184;0,46973210232065293;0,60374007834166554
283;2;2006-05-19;1,1333673131536508;1,0601485696616093;-0,65150906447420809;1,7116576341358174
284;2;2006-05-22;1,0488061603660199;0,96800759063112785;-0,54312513473304924;1,5111327253641771
285;2;2006-05-23;1,0564198371196967;0,98215368163670491;-0,43439191903777918;1,4165456006744841
286;2;2006-05-24;1,0560605389246034;0,97217217549444657;-0,45052184051420752;1,4226940160086541
287;2;2006-05-25;1,0803259409657944;1,0069255081253712;-0,26834833317881346;1,2752738413041846
288;2;2006-05-26;1,1119851176922373;1,0310246973208705;-0,60639480295680115;1,6374195002776717
289;2;2006-05-29;1,1697317978693551;1,1075880221784333;-0,39706816436625902;1,5046561865446924
290;2;2006-05-30;1,1115899472696931;1,0587877263173462;-0,72164816498779594;1,7804358913051421
291;2;2006-05-31;1,1517475041087355;1,0823629782113797;-0,57188919870987776;1,6542521769212575
292;2;2006-06-01;1,188424399315529;1,123824343138293;-9,1261272524883807E-2;1,2150856156631769
293;2;2006-06-02;1,1913871836728598;1,1232934708689704;-0,44920112404804446;1,5724945949170148
294;2;2006-06-05;1,1728107114624522;1,1012519021789775;-0,65785417188241224;1,7591060740613897
295;2;2006-06-06;1,1087693187111625;1,0492710104984901;-0,56109686306648854;1,6103678735649787
296;2;2006-06-07;1,0858594204427099;1,0355409679363261;-0,23521323802749516;1,2707542059638213
297;2;2006-06-08;1,032353589672478;0,9836547545473362;-0,84055648376782099;1,8242112383151572
298;2;2006-06-09;1,0578571427248975;1,020858247571595;-0,44934316827547494;1,47020141584707
299;2;2006-06-12;1,0083344350261783;0,98775591416988529;-0,50784573165229085;1,4956016458221761
300;2;2006-06-13;0,99635442596283896;0,96783109584948157;-0,9404723968194757;1,9083034926689573
301;2;2006-06-14;0,9962746968880184;0,97002782509916319;-0,96935099135452729;1,9393788164536905
302;2;2006-06-15;1,0822505209814368;1,0522162205421295;-1,0595276537026028;2,1117438742447323
303;2;2006-06-16;1,0431123179913451;1,022694106331081;-0,87632988865518646;1,8990239949862675
304;2;2006-06-19;1,056527789937177;1,0550925829333182;-1,0592562820236711;2,1143488649569893
305;2;2006-06-20;1,0608920321936943;1,066269802434523;-0,71542868513004088;1,7816984875645638
306;2;2006-06-21;1,1175742086662068;1,0971794408937074;-0,1979575769426678;1,2951370178363752
307;2;2006-06-22;1,10939626562482;1,0956843314894353;-0,53578763022887732;1,6314719617183127
308;2;2006-06-23;1,0848429773932375;1,0912593976578679;-1,125652267659107;2,2169116653169749
309;2;2006-06-26;1,0576503754583808;1,0533383695301048;-0,69893717901498409;1,7522755485450889
310;2;2006-06-27;1,03156418966534;1,0307505241976203;-0,5468369427744133;1,5775874669720336
311;2;2006-06-28;1,0175592652222176;1,0097731143473241;-0,76109717301258706;1,7708702873599111
312;2;2006-06-29;1,0461868840377244;1,0511831910217242;-0,85404097753556085;1,905224168557285
313;2;2006-06-30;1,0569029577108584;1,0562494144260981;-0,65524834586091418;1,7114977602870123
314;2;2006-07-03;1,0307405596120187;1,0184496165648385;-0,45844781343782692;1,4768974300026654
315;2;2006-07-04;1,0027798202937033;0,98360720855512773;-2,0196040328879006E-2;1,0038032488840067
